WEEK_NUM,WEEK,PROGRAM,CH,KAKAO,NAVER,YOUTUBE
8,8주차(2020/02/17~2020/02/23),올더케이잼 : 고부장_사용안함,MBC PLUS,,,23782
8,8주차(2020/02/17~2020/02/23),섹션TV 연예통신,MBC,1686,16569,5463
8,8주차(2020/02/17~2020/02/23),히든싱어5,JTBC,1890,21636,
8,8주차(2020/02/17~2020/02/23),하트시그널 시즌3,채널A,698,18454,4366
8,8주차(2020/02/17~2020/02/23),타임머신TV,MBC TVPP,1773,21505,
8,8주차(2020/02/17~2020/02/23),응답하라 1988,tvN,2307,20928,
8,8주차(2020/02/17~2020/02/23),기분 좋은 날,MBC,2084,20386,626
8,8주차(2020/02/17~2020/02/23),지구방위대,MBN,2747,15703,4056
8,8주차(2020/02/17~2020/02/23),프로듀스 101 시즌2,MNET,232,21958,
8,8주차(2020/02/17~2020/02/23),진심이 닿다,tvN,1018,21105,
8,8주차(2020/02/17~2020/02/23),메모리스트,tvN,1461,12373,7913
8,8주차(2020/02/17~2020/02/23),역도요정 김복주,MBC,531,20963,
8,8주차(2020/02/17~2020/02/23),너의 목소리가 보여 2,MNET,636,20614,
8,8주차(2020/02/17~2020/02/23),옛송 : 옛날 노래 모음,MBC,37,3100,17125
8,8주차(2020/02/17~2020/02/23),황후의 품격,SBS,1398,18863,
8,8주차(2020/02/17~2020/02/23),너의 목소리가 보여 4,MNET,1040,19163,
8,8주차(2020/02/17~2020/02/23),슈퍼밴드,JTBC,1026,19112,
8,8주차(2020/02/17~2020/02/23),컴백전쟁 : 퀸덤,MNET,722,19407,
8,8주차(2020/02/17~2020/02/23),부러우면 지는거다,MBC,2145,17666,
8,8주차(2020/02/17~2020/02/23),대국민 토크쇼 안녕하세요,KBS 2,1714,17985,
8,8주차(2020/02/17~2020/02/23),MBC KPOP : 무대 모아보기,MBC,43,7315,12299
8,8주차(2020/02/17~2020/02/23),냉장고를 부탁해,JTBC,1840,17653,
8,8주차(2020/02/17~2020/02/23),고등래퍼 2,MNET,355,19031,
8,8주차(2020/02/17~2020/02/23),아는 와이프,tvN,1015,18130,
8,8주차(2020/02/17~2020/02/23),내 아이디는 강남미인,JTBC,1638,17474,
8,8주차(2020/02/17~2020/02/23),학교2017,KBS 2,936,18003,
8,8주차(2020/02/17~2020/02/23),사랑의 온도,SBS,395,18503,
8,8주차(2020/02/17~2020/02/23),생생 정보마당,MBN,1565,11800,5522
8,8주차(2020/02/17~2020/02/23),시간,MBC,577,18276,
8,8주차(2020/02/17~2020/02/23),미스터 기간제,OCN,442,18407,
8,8주차(2020/02/17~2020/02/23),호구의 연애,MBC,1346,17481,
8,8주차(2020/02/17~2020/02/23),SKY 캐슬,JTBC,1903,16908,
8,8주차(2020/02/17~2020/02/23),남자친구,tvN,426,18116,
8,8주차(2020/02/17~2020/02/23),조선로코 녹두전,KBS 2,804,17726,
8,8주차(2020/02/17~2020/02/23),얼마예요?,TV CHOSUN,3727,12376,2125
8,8주차(2020/02/17~2020/02/23),차이나는 클라스,JTBC,2997,11690,3344
8,8주차(2020/02/17~2020/02/23),우리 결혼했어요,MBC,975,16859,
8,8주차(2020/02/17~2020/02/23),삼생삼세십리도화,중화TV,597,17221,
8,8주차(2020/02/17~2020/02/23),2020 AFC U-23 챔피언십,JTBC,17653,,
8,8주차(2020/02/17~2020/02/23),유령을 잡아라,tvN,1852,15773,
8,8주차(2020/02/17~2020/02/23),향밀침침신여상,중화TV,946,16596,
8,8주차(2020/02/17~2020/02/23),힘쎈여자 도봉순,JTBC,1302,16031,
8,8주차(2020/02/17~2020/02/23),모란봉 클럽,TV CHOSUN,2262,8787,6205
8,8주차(2020/02/17~2020/02/23),고백부부,KBS 2,557,16695,
8,8주차(2020/02/17~2020/02/23),플레이어,XtvN,396,16803,
8,8주차(2020/02/17~2020/02/23),너의 목소리가 보여 5,MNET,645,16234,
8,8주차(2020/02/17~2020/02/23),배고픈데 귀찮아?,O’live,11971,2192,2653
8,8주차(2020/02/17~2020/02/23),수상한 인력소,채널A,23,16578,
8,8주차(2020/02/17~2020/02/23),FIS 스키-스노보드 월드컵,SBS Sports,14075,2441,
8,8주차(2020/02/17~2020/02/23),마포 멋쟁이,tvN,21,11938,4500
8,8주차(2020/02/17~2020/02/23),SBS ENTER PLAY,SBS,5581,10843,
8,8주차(2020/02/17~2020/02/23),봉춘라디오,MBC,260,2355,13661
8,8주차(2020/02/17~2020/02/23),다큐 인사이트,KBS 1,273,1724,14269
8,8주차(2020/02/17~2020/02/23),달의 연인-보보경심 려,SBS,403,15776,
8,8주차(2020/02/17~2020/02/23),여름아 부탁해,KBS 1,1232,14861,
8,8주차(2020/02/17~2020/02/23),서민갑부,채널A,1198,7433,7211
8,8주차(2020/02/17~2020/02/23),ISU 피겨스케이팅,SBS Sports,11775,3765,
8,8주차(2020/02/17~2020/02/23),백일의 낭군님,tvN,559,14823,
8,8주차(2020/02/17~2020/02/23),치즈인더트랩,tvN,746,14301,
8,8주차(2020/02/17~2020/02/23),월계수 양복점 신사들,KBS 2,890,13858,
8,8주차(2020/02/17~2020/02/23),하트시그널 시즌2,채널A,207,14380,
8,8주차(2020/02/17~2020/02/23),전국TOP10 가요쇼,KNN2,765,13692,
8,8주차(2020/02/17~2020/02/23),대탈출 2,tvN,663,13541,
8,8주차(2020/02/17~2020/02/23),날 녹여주오,tvN,643,13405,
8,8주차(2020/02/17~2020/02/23),단 하나의 사랑,KBS 2,817,13129,
8,8주차(2020/02/17~2020/02/23),휴먼다큐 사노라면,MBN,1820,10630,1485
8,8주차(2020/02/17~2020/02/23),냐옹은 페이크다,tvN,7012,3310,3580
8,8주차(2020/02/17~2020/02/23),위키드(WE KID),MNET,1043,12767,
8,8주차(2020/02/17~2020/02/23),아무도 모른다,SBS,2760,8907,1789
8,8주차(2020/02/17~2020/02/23),닥터 지.바.고,채널A,917,6800,5693
8,8주차(2020/02/17~2020/02/23),노래싸움 승부,KBS 2,742,12652,
8,8주차(2020/02/17~2020/02/23),구르미 그린 달빛,KBS 2,517,12867,
8,8주차(2020/02/17~2020/02/23),너의 목소리가 보여 6,MNET,972,12383,
8,8주차(2020/02/17~2020/02/23),Show Me The Money 8,MNET,394,12948,
8,8주차(2020/02/17~2020/02/23),K팝스타6 (KPOP STAR 6),SBS,482,12748,
8,8주차(2020/02/17~2020/02/23),둥지탈출3,tvN,9342,3819,
8,8주차(2020/02/17~2020/02/23),쿠드롱의 천기누설,MBN,198,12918,
8,8주차(2020/02/17~2020/02/23),대군-사랑을 그리다,TV CHOSUN,677,12426,
8,8주차(2020/02/17~2020/02/23),JTBC 특집프로그램,JTBC,857,12090,
8,8주차(2020/02/17~2020/02/23),애들 생각,tvN,217,12694,
8,8주차(2020/02/17~2020/02/23),무엇이든 물어보세요,KBS 1,2103,10343,432
8,8주차(2020/02/17~2020/02/23),일단 뜨겁게 청소하라,JTBC,378,12452,
8,8주차(2020/02/17~2020/02/23),여우각시별,SBS,457,12256,
8,8주차(2020/02/17~2020/02/23),더 콜 2,MNET,407,12263,
8,8주차(2020/02/17~2020/02/23),너의 목소리가 보여 3,MNET,771,11646,
8,8주차(2020/02/17~2020/02/23),포토 읽어주는 여자,OBS,55,12340,
8,8주차(2020/02/17~2020/02/23),다큐하우스,MBC,12,128,12178
8,8주차(2020/02/17~2020/02/23),김과장,KBS 2,477,11630,
8,8주차(2020/02/17~2020/02/23),사이코메트리 그녀석,tvN,84,11984,
8,8주차(2020/02/17~2020/02/23),살림9단의 만물상,TV CHOSUN,1072,10836,
8,8주차(2020/02/17~2020/02/23),수상한 파트너,SBS,270,11607,
8,8주차(2020/02/17~2020/02/23),신서유기 3,tvN,145,11727,
8,8주차(2020/02/17~2020/02/23),이름 없는 여자,KBS 2,2182,9688,
8,8주차(2020/02/17~2020/02/23),내 딸 금사월,MBC,682,11150,
8,8주차(2020/02/17~2020/02/23),인생술집,tvN,1055,10709,
8,8주차(2020/02/17~2020/02/23),MBN 수목드라마 마성의 기쁨,MBN,248,11492,
8,8주차(2020/02/17~2020/02/23),뽕 따러 가세,TV CHOSUN,1312,10421,
8,8주차(2020/02/17~2020/02/23),도전 골든벨,KBS 1,345,2618,8724
8,8주차(2020/02/17~2020/02/23),역적 : 백성을 훔친 도적,MBC,785,10861,
8,8주차(2020/02/17~2020/02/23),흑기사,KBS 2,700,10907,
8,8주차(2020/02/17~2020/02/23),조선혼담공작소 꽃파당,JTBC,513,11090,
8,8주차(2020/02/17~2020/02/23),응답하라 1994,tvN,429,11084,
8,8주차(2020/02/17~2020/02/23),복수가 돌아왔다,SBS,239,11245,
8,8주차(2020/02/17~2020/02/23),고등래퍼 3,MNET,156,11256,
8,8주차(2020/02/17~2020/02/23),열여덟의 순간,JTBC,321,11087,
8,8주차(2020/02/17~2020/02/23),배가본드,SBS,507,10831,
8,8주차(2020/02/17~2020/02/23),대중가요 1988,MBC TVPP,740,10526,
8,8주차(2020/02/17~2020/02/23),미스티,JTBC,717,10485,
8,8주차(2020/02/17~2020/02/23),연예가 중계,KBS 2,1105,10036,
8,8주차(2020/02/17~2020/02/23),화랑,KBS 2,794,10302,
8,8주차(2020/02/17~2020/02/23),6시 내고향,KBS 1,1546,7029,2505
8,8주차(2020/02/17~2020/02/23),원티드 TV(Wanted TV),iMBC,1845,9218,
8,8주차(2020/02/17~2020/02/23),히든싱어4,JTBC,1207,9811,
8,8주차(2020/02/17~2020/02/23),나의 나라,JTBC,500,10517,
8,8주차(2020/02/17~2020/02/23),내일은 실험왕,투니버스,253,139,10612
8,8주차(2020/02/17~2020/02/23),친애하는 판사님께,SBS,523,10291,
8,8주차(2020/02/17~2020/02/23),기름진 멜로,SBS,322,10416,
8,8주차(2020/02/17~2020/02/23),프로듀스 101,MNET,219,10332,
8,8주차(2020/02/17~2020/02/23),뉴스파이터,MBN,102,10430,
8,8주차(2020/02/17~2020/02/23),이규연의 스포트라이트,JTBC,635,9535,327
8,8주차(2020/02/17~2020/02/23),개밥주는남자,채널A,272,2099,8121
8,8주차(2020/02/17~2020/02/23),내일도 맑음,KBS 1,423,10066,
8,8주차(2020/02/17~2020/02/23),KCON 2020,MNET,41,346,9957
8,8주차(2020/02/17~2020/02/23),눈이 부시게,JTBC,440,9871,
8,8주차(2020/02/17~2020/02/23),정해인의 걸어보고서,KBS 2,372,3509,6399
8,8주차(2020/02/17~2020/02/23),2019 - 2020 호주프로야구 (ABL),MBC PLUS,9047,1189,
8,8주차(2020/02/17~2020/02/23),Show Me The Money 777 (쇼미더머니 트리플세븐),MNET,241,9959,
8,8주차(2020/02/17~2020/02/23),가면,SBS,102,10084,
8,8주차(2020/02/17~2020/02/23),아스달 연대기,tvN,838,9309,
8,8주차(2020/02/17~2020/02/23),신대동여지도,채널A,8354,1603,132
8,8주차(2020/02/17~2020/02/23),왕이 된 남자,tvN,1173,8895,
8,8주차(2020/02/17~2020/02/23),애타는 로맨스,OCN,281,9725,
8,8주차(2020/02/17~2020/02/23),ALL THE K-BEAUTY,MBC PLUS,1,33,9840
8,8주차(2020/02/17~2020/02/23),빛나라 은수,KBS 1,688,9069,
8,8주차(2020/02/17~2020/02/23),함부로 애틋하게,KBS 2,188,9522,
8,8주차(2020/02/17~2020/02/23),청춘시대2,JTBC,748,8960,
8,8주차(2020/02/17~2020/02/23),SBS ALL STAR,SBS,182,9519,
8,8주차(2020/02/17~2020/02/23),그녀는 예뻤다,MBC,,9492,
8,8주차(2020/02/17~2020/02/23),명불허전,tvN,419,9021,
8,8주차(2020/02/17~2020/02/23),TV 읽어주는 여자,OBS,68,9258,
8,8주차(2020/02/17~2020/02/23),무궁화 꽃이 피었습니다,KBS 1,664,8654,
8,8주차(2020/02/17~2020/02/23),푸른 바다의 전설,SBS,354,8895,
8,8주차(2020/02/17~2020/02/23),반의반,tvN,645,5971,2534
8,8주차(2020/02/17~2020/02/23),또오해영,tvN,572,8571,
8,8주차(2020/02/17~2020/02/23),화유기,tvN,579,8456,
8,8주차(2020/02/17~2020/02/23),왼손잡이 아내,KBS 2,1866,7140,
8,8주차(2020/02/17~2020/02/23),365 : 운명을 거스르는 1년,MBC,396,7773,813
8,8주차(2020/02/17~2020/02/23),ALL THE K-POP X MUSIC_사용안함,MBC PLUS,,,8959
8,8주차(2020/02/17~2020/02/23),오마이비너스,KBS 2,122,8809,
8,8주차(2020/02/17~2020/02/23),스위치,TV CHOSUN,386,7643,882
8,8주차(2020/02/17~2020/02/23),굿피플,채널A,187,8714,
8,8주차(2020/02/17~2020/02/23),V-1,tvN,44,8781,
8,8주차(2020/02/17~2020/02/23),비정상회담,JTBC,817,7918,
8,8주차(2020/02/17~2020/02/23),김현욱의 굿모닝,채널A,259,8445,
8,8주차(2020/02/17~2020/02/23),노래에 반하다,XtvN,540,8082,
8,8주차(2020/02/17~2020/02/23),너의 노래를 들려줘,KBS 2,107,8328,
8,8주차(2020/02/17~2020/02/23),검색男女,OBS,12,8402,
8,8주차(2020/02/17~2020/02/23),무미랑전기,중화TV,250,8020,
8,8주차(2020/02/17~2020/02/23),신통방통,TV CHOSUN,1196,6816,216
8,8주차(2020/02/17~2020/02/23),역사저널 그날,KBS 1,809,3868,3546
8,8주차(2020/02/17~2020/02/23),멈추고 싶은 순간: 어바웃타임,tvN,221,7967,
8,8주차(2020/02/17~2020/02/23),W,MBC,179,7995,
8,8주차(2020/02/17~2020/02/23),곽승준의 쿨까당,tvN,199,1632,6249
8,8주차(2020/02/17~2020/02/23),김장훈의 동방숲격,MBC PLUS,38,61,7978
8,8주차(2020/02/17~2020/02/23),아이즈원 츄(IZ*ONE CHU),MNET,409,7644,
8,8주차(2020/02/17~2020/02/23),캠핑클럽,JTBC,580,7453,
8,8주차(2020/02/17~2020/02/23),효리네 민박2,JTBC,378,7638,
8,8주차(2020/02/17~2020/02/23),진짜 사나이,MBC,784,7223,
8,8주차(2020/02/17~2020/02/23),동상이몽 괜찮아 괜찮아!,SBS,415,7570,
8,8주차(2020/02/17~2020/02/23),도시어부,채널A,944,7033,
8,8주차(2020/02/17~2020/02/23),하백의 신부 2017,tvN,279,7666,
8,8주차(2020/02/17~2020/02/23),듀엣가요제,MBC,588,7345,
8,8주차(2020/02/17~2020/02/23),구해줘 2,OCN,152,7739,
8,8주차(2020/02/17~2020/02/23),＜신서유기2-언리미티드＞,tvN go,644,7238,
8,8주차(2020/02/17~2020/02/23),내 몸 플러스,TV CHOSUN,419,6531,887
8,8주차(2020/02/17~2020/02/23),은주의 방,O’live,462,7349,
8,8주차(2020/02/17~2020/02/23),그냥 사랑하는 사이,JTBC,396,7407,
8,8주차(2020/02/17~2020/02/23),웃찾사-레전드 매치,SBS,1884,5780,
8,8주차(2020/02/17~2020/02/23),악플의 밤,JTBC2,515,7058,
8,8주차(2020/02/17~2020/02/23),스트리트 푸드 파이터 2,tvN,317,2031,5191
8,8주차(2020/02/17~2020/02/23),해피시스터즈,SBS,749,6781,
8,8주차(2020/02/17~2020/02/23),리틀 포레스트,SBS,450,7065,
8,8주차(2020/02/17~2020/02/23),바람과 구름과 비,TV CHOSUN,195,7218,
8,8주차(2020/02/17~2020/02/23),오지GO,MBN,587,4270,2494
8,8주차(2020/02/17~2020/02/23),라디오 로맨스,KBS 2,190,7141,
8,8주차(2020/02/17~2020/02/23),닥터 프리즈너,KBS 2,386,6897,
8,8주차(2020/02/17~2020/02/23),손 the guest,OCN,142,7034,
8,8주차(2020/02/17~2020/02/23),유 퀴즈 온 더 블럭,tvN,813,6322,14
8,8주차(2020/02/17~2020/02/23),오! 나의 파트너,MBC,66,777,6292
8,8주차(2020/02/17~2020/02/23),판타스틱 듀오 2,SBS,468,6653,
8,8주차(2020/02/17~2020/02/23),기적의 습관,TV CHOSUN,4687,1133,1258
8,8주차(2020/02/17~2020/02/23),로맨스가 필요해 3,tvN,225,6814,
8,8주차(2020/02/17~2020/02/23),연애의 발견,KBS 2,6,6985,
8,8주차(2020/02/17~2020/02/23),99억의 여자,KBS 2,640,5052,1179
8,8주차(2020/02/17~2020/02/23),엠엘비 한마당,MBC PLUS,20,3090,3716
8,8주차(2020/02/17~2020/02/23),대탈출,tvN,269,6541,
8,8주차(2020/02/17~2020/02/23),품위있는 그녀,JTBC,235,6551,
8,8주차(2020/02/17~2020/02/23),뉴스중심,OBS,7,6720,
8,8주차(2020/02/17~2020/02/23),질투의 화신,SBS,416,6310,
8,8주차(2020/02/17~2020/02/23),박상호의 예술구 100선,MBN,23,6690,
8,8주차(2020/02/17~2020/02/23),밥블레스유2,O’live,2483,2810,1386
8,8주차(2020/02/17~2020/02/23),별별톡쇼,TV CHOSUN,156,6491,
8,8주차(2020/02/17~2020/02/23),상구당구,MBN,113,6497,
8,8주차(2020/02/17~2020/02/23),더 팬,SBS,291,6269,
8,8주차(2020/02/17~2020/02/23),7일의 왕비,KBS 2,201,6302,
8,8주차(2020/02/17~2020/02/23),여행생활자 집시맨,MBN,1046,3393,2026
8,8주차(2020/02/17~2020/02/23),제3의 매력,JTBC,161,6298,
8,8주차(2020/02/17~2020/02/23),초면에 사랑합니다,SBS,134,6308,
8,8주차(2020/02/17~2020/02/23),하늘에서 내리는 일억개의 별,tvN,94,6287,
8,8주차(2020/02/17~2020/02/23),나도 엄마야,SBS,482,5884,
8,8주차(2020/02/17~2020/02/23),아내의 자격,JTBC,110,6247,
8,8주차(2020/02/17~2020/02/23),신데렐라와 네 명의 기사,tvN,312,6035,
8,8주차(2020/02/17~2020/02/23),소나무,MBN,432,5808,67
8,8주차(2020/02/17~2020/02/23),신입사관 구해령,MBC,279,6005,
8,8주차(2020/02/17~2020/02/23),믹스나인,JTBC,172,6097,
8,8주차(2020/02/17~2020/02/23),집밥 백선생 3,tvN,2203,4064,
8,8주차(2020/02/17~2020/02/23),바벨,TV CHOSUN,114,6134,
8,8주차(2020/02/17~2020/02/23),특별근로감독관 조장풍,MBC,194,6006,
8,8주차(2020/02/17~2020/02/23),음치는 없다 - 엑시트,KBS 2,522,933,4732
8,8주차(2020/02/17~2020/02/23),밤을 걷는 선비,MBC,,6136,
8,8주차(2020/02/17~2020/02/23),밥블레스유,O’live,163,5941,
8,8주차(2020/02/17~2020/02/23),봉준호 장르가 되다,tvN,148,2467,3467
8,8주차(2020/02/17~2020/02/23),썸바디,MNET,134,5919,
8,8주차(2020/02/17~2020/02/23),브랜드 뉴스쇼,OBS,5,5993,
8,8주차(2020/02/17~2020/02/23),불어라 미풍아,MBC,332,5638,
8,8주차(2020/02/17~2020/02/23),효리네 민박,JTBC,417,5552,
8,8주차(2020/02/17~2020/02/23),시베리아 선발대,tvN,342,5604,
8,8주차(2020/02/17~2020/02/23),Show Me The Money 6,MNET,83,5842,
8,8주차(2020/02/17~2020/02/23),보이스 3,OCN,101,5817,
8,8주차(2020/02/17~2020/02/23),미스트리스,OCN,231,5657,
8,8주차(2020/02/17~2020/02/23),끝까지 사랑,KBS 2,357,5490,
8,8주차(2020/02/17~2020/02/23),미스 함무라비,JTBC,347,5498,
8,8주차(2020/02/17~2020/02/23),여자의 비밀,KBS 2,429,5403,
8,8주차(2020/02/17~2020/02/23),라이프,JTBC,117,5654,
8,8주차(2020/02/17~2020/02/23),으라차차 와이키키2,JTBC,357,5397,
8,8주차(2020/02/17~2020/02/23),제34회 골든디스크어워즈 with 틱톡,JTBC,88,5636,
8,8주차(2020/02/17~2020/02/23),2018-2019 SKT 5GX 프로농구,MBC PLUS,933,4786,
8,8주차(2020/02/17~2020/02/23),맨투맨,JTBC,150,5528,
8,8주차(2020/02/17~2020/02/23),언니는 살아있다,SBS,1090,4535,
8,8주차(2020/02/17~2020/02/23),뉴스 BIG 5,MBN,44,5536,
8,8주차(2020/02/17~2020/02/23),언니들의 슬램덩크 시즌2,KBS 2,357,5192,
8,8주차(2020/02/17~2020/02/23),엄마가 뭐길래,TV CHOSUN,450,5064,
8,8주차(2020/02/17~2020/02/23),앨리스,SBS,107,5351,
8,8주차(2020/02/17~2020/02/23),로봇이 아니야,MBC,152,5302,
8,8주차(2020/02/17~2020/02/23),내 가슴을 뛰게 할 RUN,tvN,208,1318,3879
8,8주차(2020/02/17~2020/02/23),왜그래 풍상씨,KBS 2,683,4711,
8,8주차(2020/02/17~2020/02/23),시그널,tvN,309,5034,
8,8주차(2020/02/17~2020/02/23),라이프 온 마스,OCN,286,5047,
8,8주차(2020/02/17~2020/02/23),오! 줌인스타,OBS,13,5320,
8,8주차(2020/02/17~2020/02/23),풍선껌,tvN,100,5220,
8,8주차(2020/02/17~2020/02/23),압구정 백야,MBC,,5302,
8,8주차(2020/02/17~2020/02/23),모닝와이드 3부,SBS,332,4941,
8,8주차(2020/02/17~2020/02/23),스타쇼 360,MBC PLUS,113,5153,
8,8주차(2020/02/17~2020/02/23),숨바꼭질,MBC,346,4918,
8,8주차(2020/02/17~2020/02/23),TV정보쇼 알짜왕,JTBC,311,4260,610
8,8주차(2020/02/17~2020/02/23),봉수황,중화TV,271,4879,
8,8주차(2020/02/17~2020/02/23),청춘시대,JTBC,263,4886,
8,8주차(2020/02/17~2020/02/23),가화만사성,MBC,500,4611,
8,8주차(2020/02/17~2020/02/23),집밥 백선생,tvN,302,4807,
8,8주차(2020/02/17~2020/02/23),어쩌다 어른,OtvN,504,4599,
8,8주차(2020/02/17~2020/02/23),윤도현의 더 스테이지 빅플레저,SBS MTV,132,4970,
8,8주차(2020/02/17~2020/02/23),인형의 집,KBS 2,458,4623,
8,8주차(2020/02/17~2020/02/23),프리한19,XtvN,703,2864,1455
8,8주차(2020/02/17~2020/02/23),너만 좋아해 : 아지희환니,중화TV,344,4633,
8,8주차(2020/02/17~2020/02/23),내일도 승리,MBC,233,4741,
8,8주차(2020/02/17~2020/02/23),힐러,KBS 2,,4969,
8,8주차(2020/02/17~2020/02/23),번외수사,OCN,376,3502,1042
8,8주차(2020/02/17~2020/02/23),시크릿 부티크,SBS,262,4651,
8,8주차(2020/02/17~2020/02/23),너의 노래는,JTBC,398,4487,
8,8주차(2020/02/17~2020/02/23),더 라이브,KBS 1,1184,3456,213
8,8주차(2020/02/17~2020/02/23),태양의 계절,KBS 2,355,4489,
8,8주차(2020/02/17~2020/02/23),유별나! 문셰프,채널A,413,3694,682
8,8주차(2020/02/17~2020/02/23),음악의 전당,TV CHOSUN,19,4761,
8,8주차(2020/02/17~2020/02/23),백세누리쇼,TV CHOSUN,197,2003,2559
8,8주차(2020/02/17~2020/02/23),대화의 희열,KBS 2,611,4087,
8,8주차(2020/02/17~2020/02/23),부탁해요 엄마,KBS 2,176,4518,
8,8주차(2020/02/17~2020/02/23),PD 수첩,MBC,1701,2991,
8,8주차(2020/02/17~2020/02/23),당신이 잠든 사이에,SBS,104,4556,
8,8주차(2020/02/17~2020/02/23),내성적인 보스,tvN,178,4462,
8,8주차(2020/02/17~2020/02/23),섬총사,O’live,88,777,3750
8,8주차(2020/02/17~2020/02/23),추가열의 콘서트 Q,KBS prime,365,4188,
8,8주차(2020/02/17~2020/02/23),천상의 약속,KBS 2,535,3991,
8,8주차(2020/02/17~2020/02/23),팬텀싱어3,JTBC,237,3190,1061
8,8주차(2020/02/17~2020/02/23),주X말의영화: 잠은행,MBC,6,4262,215
8,8주차(2020/02/17~2020/02/23),어쩌다 발견한 하루,iMBC,,4476,
8,8주차(2020/02/17~2020/02/23),행복을 주는 사람,MBC,231,4241,
8,8주차(2020/02/17~2020/02/23),내 친구의 집은 어디인가,JTBC,322,4124,
8,8주차(2020/02/17~2020/02/23),버저비터,tvN,212,4233,
8,8주차(2020/02/17~2020/02/23),유자식 상팔자,JTBC,251,4186,
8,8주차(2020/02/17~2020/02/23),강정호(피츠버그 파이어리츠),MBC PLUS,61,4362,
8,8주차(2020/02/17~2020/02/23),굿모닝 정보세상,TV CHOSUN,254,3806,361
8,8주차(2020/02/17~2020/02/23),윤식당 2,tvN,453,3933,
8,8주차(2020/02/17~2020/02/23),가로채널,SBS,440,3928,
8,8주차(2020/02/17~2020/02/23),매드독,KBS 2,53,4312,
8,8주차(2020/02/17~2020/02/23),백발왕비,중화TV,43,4319,
8,8주차(2020/02/17~2020/02/23),흉부외과:심장을 훔친 의사들,SBS,89,4217,
8,8주차(2020/02/17~2020/02/23),식샤를 합시다 3,tvN,210,4079,
8,8주차(2020/02/17~2020/02/23),놀라운 토요일 1부 - 호구들의 감빵생활,tvN,264,4015,
8,8주차(2020/02/17~2020/02/23),Wanna One(워너원) GO,MNET,197,4076,
8,8주차(2020/02/17~2020/02/23),애인있어요,SBS,233,4035,
8,8주차(2020/02/17~2020/02/23),트래블러 - 쿠바,JTBC,158,4100,
